timestep,x,y,yaw,velocity
18.433191,9.607778,6.816381,1.474508,1.071794
18.496144,9.606326,6.891328,1.526527,1.071794
18.559977,9.598624,6.955162,1.584975,1.071794
18.625185,9.587045,7.018409,1.643605,1.071794
18.687981,9.568864,7.091183,1.712107,1.071794
18.751978,9.549356,7.152451,1.770744,1.071794
18.816152,9.522112,7.222339,1.839060,1.071794
18.879977,9.494999,7.280642,1.897696,1.071794
18.943976,9.464863,7.337448,1.952872,1.071794
19.007987,9.431374,7.404567,1.978647,1.071794
19.071981,9.405517,7.463446,1.979226,1.071794
19.136179,9.375701,7.532292,1.979242,1.071794
19.199987,9.350158,7.591310,1.979243,1.071794
19.263979,9.324616,7.650327,1.979243,1.071794
19.327986,9.294817,7.719181,1.979243,1.071794
19.392099,9.269275,7.778199,1.979243,1.071794
19.456422,9.239476,7.847053,1.979243,1.071794
19.520012,9.213934,7.906071,1.979243,1.071794
19.580308,9.187388,7.964633,1.987835,1.071794
19.648018,9.149318,8.029208,2.039855,1.071794
19.712015,9.111261,8.081032,2.098303,1.071794
19.776618,9.062973,8.138433,2.166798,1.071794
19.839999,9.018539,8.184908,2.225435,1.071794
19.907193,8.971459,8.228699,2.284071,1.071794
19.967977,8.913406,8.276202,2.352387,1.071794
20.031978,8.861156,8.313675,2.411024,1.071794
20.096179,8.797545,8.353428,2.479526,1.071794
20.159984,8.740968,8.383978,2.538163,1.071794
20.223985,8.682698,8.411161,2.596800,1.071794
20.287986,8.612846,8.438499,2.665116,1.071794
20.351982,8.551602,8.458079,2.723752,1.071794
20.416208,8.478880,8.476483,2.790770,1.071794
20.479983,8.416547,8.492273,2.821913,1.071794
20.543994,8.355167,8.511442,2.824797,1.071794
20.607983,8.283858,8.534764,2.824843,1.071794
20.671983,8.222749,8.554793,2.824844,1.071794
20.738433,8.151456,8.578162,2.824844,1.071794
20.799985,8.090347,8.598192,2.824844,1.071794
20.863982,8.029239,8.618223,2.824844,1.071794
20.931192,7.957945,8.641592,2.824844,1.071794
20.991981,7.896837,8.661622,2.824844,1.071794
21.056197,7.825544,8.684991,2.824844,1.071794
21.119985,7.764435,8.705021,2.824844,1.071794
21.183982,7.703326,8.725052,2.824844,1.071794
21.247995,7.631708,8.747367,2.833437,1.071794
21.312002,7.568752,8.760275,2.875965,1.071794
21.376199,7.494105,8.767602,2.943904,1.071794
21.439984,7.429844,8.769979,2.999073,1.071794
21.503988,7.365648,8.773598,3.024130,1.071794
21.567986,7.291065,8.781721,3.025427,1.071794
21.631981,7.227189,8.789156,3.025442,1.071794
21.696192,7.152668,8.797849,3.025443,1.071794
21.762196,7.088794,8.805302,3.025443,1.071794
21.823999,7.024920,8.812754,3.025443,1.071794
21.888033,6.950399,8.821449,3.025443,1.071794
21.952057,6.886525,8.828901,3.025443,1.071794
22.016204,6.812005,8.837596,3.025443,1.071794
22.081234,6.748131,8.845049,3.025443,1.071794
22.143988,6.684256,8.852501,3.025443,1.071794
22.207978,6.609736,8.861196,3.025443,1.071794
22.271979,6.545862,8.868648,3.025443,1.071794
22.336314,6.471342,8.877343,3.025443,1.071794
22.399982,6.407467,8.884795,3.025443,1.071794
22.465192,6.343593,8.892248,3.025443,1.071794
22.527984,6.269073,8.900942,3.025443,1.071794
22.591981,6.205032,8.906618,3.038606,1.071794
22.656198,6.130093,8.904577,3.095831,1.071794
22.719986,6.066255,8.896909,-3.128819,1.071794
22.783982,6.002844,8.886220,-3.076795,1.071794
22.847982,5.928459,8.876569,-3.057434,1.071794
22.914189,5.864399,8.870934,-3.057153,1.071794
22.979449,5.789642,8.864595,-3.057143,1.071794
