timestep,x,y,yaw,velocity
0.803984,0.000000,0.000000,0.000000,0.000000
0.807982,0.000000,0.000000,0.000000,0.000000
0.811983,0.000000,0.000000,0.000000,0.000000
0.815995,0.000000,0.000000,0.000000,0.000000
0.819984,0.000000,0.000000,0.000000,0.000000
0.823982,0.000000,0.000000,0.000000,0.000000
0.828413,0.000000,0.000000,0.000000,0.000000
0.831982,0.000000,0.000000,0.000000,0.000000
0.836002,0.000000,0.000000,0.000000,0.000000
0.839983,0.000000,0.000000,0.000000,0.000000
0.843983,0.000000,0.000000,0.000000,0.000000
0.847981,0.000000,0.000000,0.000000,0.000000
0.851985,0.000000,0.000000,0.000000,0.000000
0.855996,0.000000,0.000000,0.000000,0.000000
0.859981,0.000000,0.000000,0.000000,0.000000
0.867220,0.000000,0.000000,0.000000,0.000000
0.867980,0.000000,0.000000,0.000000,0.000000
0.871979,0.000000,0.000000,0.000000,0.000000
0.875993,0.000000,0.000000,0.000000,0.000000
0.879979,0.000000,0.000000,0.000000,0.000000
0.883980,0.000000,0.000000,0.000000,0.000000
0.887980,0.000000,0.000000,0.000000,0.000000
0.891980,0.000000,0.000000,0.000000,0.000000
0.895995,0.000000,0.000000,0.000000,0.000000
0.899983,0.000000,0.000000,0.000000,0.000000
0.903986,0.000000,0.000000,0.000000,0.000000
0.907980,0.000000,0.000000,0.000000,0.000000
0.911978,0.000000,0.000000,0.000000,0.000000
0.915993,0.000000,0.000000,0.000000,0.000000
0.919981,0.000000,0.000000,0.000000,0.000000
0.923980,0.000000,0.000000,0.000000,0.000000
0.927974,0.000000,0.000000,0.000000,0.000000
0.931976,0.000000,0.000000,0.000000,0.000000
0.935982,0.000000,0.000000,0.000000,0.000000
0.940187,0.000000,0.000000,0.000000,0.000000
0.946208,0.000000,0.000000,0.000000,0.000000
0.947976,0.000000,0.000000,0.000000,0.000000
0.951978,0.000000,0.000000,0.000000,0.000000
0.955988,0.000000,0.000000,0.000000,0.000000
0.959977,0.000000,0.000000,0.000000,0.000000
0.963979,0.000000,0.000000,0.000000,0.000000
0.967973,0.000000,0.000000,0.000000,0.000000
0.971977,0.000000,0.000000,0.000000,0.000000
0.975984,0.000000,0.000000,0.000000,0.000000
0.979975,0.000000,0.000000,0.000000,0.000000
0.983976,0.000000,0.000000,0.000000,0.000000
0.987975,0.000000,0.000000,0.000000,0.000000
0.991982,0.000000,0.000000,0.000000,0.000000
0.995983,0.000000,0.000000,0.000000,0.000000
0.999976,0.000000,0.000000,0.000000,0.000000
1.003981,0.000000,0.000000,0.000000,0.000000
1.007976,0.000000,0.000000,0.000000,0.000000
1.011976,0.000000,0.000000,0.000000,0.000000
1.015993,0.000000,0.000000,0.000000,0.000000
1.019985,0.000000,0.000000,0.000000,0.000000
1.023977,0.000000,0.000000,0.000000,0.000000
1.027975,0.000000,0.000000,0.000000,0.000000
1.031974,0.000000,0.000000,0.000000,0.000000
1.035982,0.000000,0.000000,0.000000,0.000000
1.039975,0.000000,0.000000,0.000000,0.000000
1.043974,0.000000,0.000000,0.000000,0.000000
1.047984,0.000000,0.000000,0.000000,0.000000
1.051979,0.000000,0.000000,0.000000,0.000000
1.055984,0.000000,0.000000,0.000000,0.000000
1.059975,0.000000,0.000000,0.000000,0.000000
1.063978,0.000000,0.000000,0.000000,0.000000
1.067975,0.000000,0.000000,0.000000,0.000000
1.071976,0.000000,0.000000,0.000000,0.000000
1.075985,0.000000,0.000000,0.000000,0.000000
1.079978,0.000000,0.000000,0.000000,0.000000
1.083977,0.000000,0.000000,0.000000,0.000000
1.087977,0.000000,0.000000,0.000000,0.000000
1.091976,0.000000,0.000000,0.000000,0.000000
1.095982,0.000000,0.000000,0.000000,0.000000
1.099975,0.000000,0.000000,0.000000,0.000000
1.103982,0.000000,0.000000,0.000000,0.000000
1.107973,0.000000,0.000000,0.000000,0.000000
1.111975,0.000000,0.000000,0.000000,0.000000
1.115991,0.000000,0.000000,0.000000,0.000000
1.119981,0.000000,0.000000,0.000000,0.000000
1.123976,0.000000,0.000000,0.000000,0.000000
1.127975,0.000000,0.000000,0.000000,0.000000
1.131974,0.000000,0.000000,0.000000,0.000000
1.139268,0.000000,0.000000,0.000000,0.000000
1.139974,0.000000,0.000000,0.000000,0.000000
1.143978,0.000000,0.000000,0.000000,0.000000
1.147980,0.000000,0.000000,0.000000,0.000000
1.151974,0.000000,0.000000,0.000000,0.000000
1.155984,0.000000,0.000000,0.000000,0.000000
1.159980,0.000000,0.000000,0.000000,0.000000
1.163989,0.000000,0.000000,0.000000,0.000000
1.167974,0.000000,0.000000,0.000000,0.000000
1.171974,0.000000,0.000000,0.000000,0.000000
1.175983,0.000000,0.000000,0.000000,0.000000
1.179976,0.000000,0.000000,0.000000,0.000000
1.183978,0.000000,0.000000,0.000000,0.000000
1.187973,0.000000,0.000000,0.000000,0.000000
1.191977,0.000000,0.000000,0.000000,0.000000
1.196016,0.000000,0.000000,0.000000,0.000000
1.199983,0.000000,0.000000,0.000000,0.000000
1.203987,0.000000,0.000000,0.000000,0.000000
1.207973,0.000000,0.000000,0.000000,0.000000
1.211977,0.000000,0.000000,0.000000,0.000000
1.215990,0.000000,0.000000,0.000000,0.000000
1.219980,0.000000,0.000000,0.000000,0.000000
1.223974,0.000000,0.000000,0.000000,0.000000
1.227974,0.000000,0.000000,0.000000,0.000000
1.231976,0.000000,0.000000,0.000000,0.000000
1.238215,0.000000,0.000000,0.000000,0.000000
1.239975,0.000000,0.000000,0.000000,0.000000
1.243977,0.000000,0.000000,0.000000,0.000000
1.247980,0.000000,0.000000,0.000000,0.000000
1.251976,0.000000,0.000000,0.000000,0.000000
1.255980,0.000000,0.000000,0.000000,0.000000
1.259974,0.000000,0.000000,0.000000,0.000000
1.263974,0.000000,0.000000,0.000000,0.000000
1.267973,0.000000,0.000000,0.000000,0.000000
1.271974,0.000000,0.000000,0.000000,0.000000
1.275981,0.000000,0.000000,0.000000,0.000000
1.279975,0.000000,0.000000,0.000000,0.000000
1.283974,0.000000,0.000000,0.000000,0.000000
1.287974,0.000000,0.000000,0.000000,0.000000
1.291975,0.000000,0.000000,0.000000,0.000000
1.295983,0.000000,0.000000,0.000000,0.000000
1.299973,0.000000,0.000000,0.000000,0.000000
1.303979,0.000000,0.000000,0.000000,0.000000
1.307973,0.000000,0.000000,0.000000,0.000000
1.311975,0.000000,0.000000,0.000000,0.000000
1.315988,0.000000,0.000000,0.000000,0.000000
1.319979,0.000000,0.000000,0.000000,0.000000
1.323975,0.000000,0.000000,0.000000,0.000000
